Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28111880,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2012,,,,,,,,,284 144,284144,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111881,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2013,,,,,,,,,176 847,176847,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111882,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2014,,,,,,,,,102 003,102003,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111883,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2015,,,,,,,,,196 699,196699,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111884,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2016,,,,,,,,,136 342,136342,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111885,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2017,,,,,,,,,66 697,66697,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111886,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2018,,,,,,,,,72 938,72938,,,,2022-02-10T07:52:02Z,2018,2018-01-01,2018-12-31
28111887,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2019,,,,,,,,,42 404,42404,,,,2022-02-10T07:52:02Z,2019,2019-01-01,2019-12-31
28111888,MALARIA_RDT_POS,COUNTRY,GMB,YEAR,2020,,,,,,,,,53 575,53575,,,,2022-02-10T07:52:02Z,2020,2020-01-01,2020-12-31
28111889,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2010,,,,,,,,,20 152,20152,,,,2022-02-10T07:52:02Z,2010,2010-01-01,2010-12-31
28111890,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2011,,,,,,,,,50 662,50662,,,,2022-02-10T07:52:02Z,2011,2011-01-01,2011-12-31
28111891,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2012,,,,,,,,,26 834,26834,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111892,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2013,,,,,,,,,36 851,36851,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111893,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2014,,,,,,,,,61 878,61878,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111894,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2015,,,,,,,,,104 296,104296,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111895,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2016,,,,,,,,,103 457,103457,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111896,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2017,,,,,,,,,98 849,98849,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111897,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2018,,,,,,,,,125 511,125511,,,,2022-02-10T07:52:02Z,2018,2018-01-01,2018-12-31
28111898,MALARIA_RDT_POS,COUNTRY,GNB,YEAR,2019,,,,,,,,,115 232,115232,,,,2022-02-10T07:52:02Z,2019,2019-01-01,2019-12-31
28111899,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2010,,,,,,,,,14 177,14177,,,,2022-02-10T07:52:02Z,2010,2010-01-01,2010-12-31
28111900,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2011,,,,,,,,,1 865,1865,,,,2022-02-10T07:52:02Z,2011,2011-01-01,2011-12-31
28111901,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2012,,,,,,,,,1 973,1973,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111902,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2013,,,,,,,,,5 170,5170,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111903,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2014,,,,,,,,,2 732,2732,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111904,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2015,,,,,,,,,6 578,6578,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111905,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2016,,,,,,,,,22 091,22091,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111906,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2017,,,,,,,,,8 925,8925,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111907,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2018,,,,,,,,,4 827,4827,,,,2022-02-10T07:52:02Z,2018,2018-01-01,2018-12-31
28111908,MALARIA_RDT_POS,COUNTRY,GNQ,YEAR,2019,,,,,,,,,11 117,11117,,,,2022-02-10T07:52:02Z,2019,2019-01-01,2019-12-31
28111909,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2012,,,,,,,,,26 752,26752,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111910,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2013,,,,,,,,,314 521,314521,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111911,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2014,,,,,,,,,435 605,435605,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111912,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2015,,,,,,,,,1 015 769,1015769,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111913,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2016,,,,,,,,,1 495 751,1495751,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111914,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2017,,,,,,,,,1 391 361,1391361,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111915,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2018,,,,,,,,,1 490 143,1490143,,,,2022-02-10T07:52:02Z,2018,2018-01-01,2018-12-31
28111916,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2019,,,,,,,,,362 687,362687,,,,2022-02-10T07:52:02Z,2019,2019-01-01,2019-12-31
28111917,MALARIA_RDT_POS,COUNTRY,KEN,YEAR,2020,,,,,,,,,2 012 522,2012522,,,,2022-02-10T07:52:02Z,2020,2020-01-01,2020-12-31
28111918,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2010,,,,,,,,,709 246,709246,,,,2022-02-10T07:52:02Z,2010,2010-01-01,2010-12-31
28111919,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2011,,,,,,,,,1 343 518,1343518,,,,2022-02-10T07:52:02Z,2011,2011-01-01,2011-12-31
28111920,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2012,,,,,,,,,904 662,904662,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111921,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2013,,,,,,,,,747 951,747951,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111922,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2014,,,,,,,,,578 516,578516,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111923,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2015,,,,,,,,,635 730,635730,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111924,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2016,,,,,,,,,809 356,809356,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111925,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2017,,,,,,,,,667 476,667476,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111926,MALARIA_RDT_POS,COUNTRY,LBR,YEAR,2019,,,,,,,,,590 187,590187,,,,2022-02-10T07:52:02Z,2019,2019-01-01,2019-12-31
28111927,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2010,,,,,,,,,200 277,200277,,,,2022-02-10T07:52:02Z,2010,2010-01-01,2010-12-31
28111928,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2011,,,,,,,,,221 051,221051,,,,2022-02-10T07:52:02Z,2011,2011-01-01,2011-12-31
28111929,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2012,,,,,,,,,399 233,399233,,,,2022-02-10T07:52:02Z,2012,2012-01-01,2012-12-31
28111930,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2013,,,,,,,,,428 503,428503,,,,2022-02-10T07:52:02Z,2013,2013-01-01,2013-12-31
28111931,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2014,,,,,,,,,467 071,467071,,,,2022-02-10T07:52:02Z,2014,2014-01-01,2014-12-31
28111932,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2015,,,,,,,,,934 909,934909,,,,2022-02-10T07:52:02Z,2015,2015-01-01,2015-12-31
28111933,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2016,,,,,,,,,682 290,682290,,,,2022-02-10T07:52:02Z,2016,2016-01-01,2016-12-31
28111934,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2017,,,,,,,,,980 718,980718,,,,2022-02-10T07:52:02Z,2017,2017-01-01,2017-12-31
28111935,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2018,,,,,,,,,965 390,965390,,,,2022-02-10T07:52:02Z,2018,2018-01-01,2018-12-31
28111936,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2019,,,,,,,,,964 896,964896,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111937,MALARIA_RDT_POS,COUNTRY,MDG,YEAR,2020,,,,,,,,,1 945 396,1945396,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111938,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2010,,,,,,,,,239 787,239787,,,,2022-02-10T07:52:03Z,2010,2010-01-01,2010-12-31
28111939,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2011,,,,,,,,,307 035,307035,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111940,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2012,,,,,,,,,788 487,788487,,,,2022-02-10T07:52:03Z,2012,2012-01-01,2012-12-31
28111941,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2013,,,,,,,,,1 316 603,1316603,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111942,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2014,,,,,,,,,1 820 216,1820216,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111943,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2015,,,,,,,,,2 211 357,2211357,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111944,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2016,,,,,,,,,2 075 886,2075886,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111945,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2017,,,,,,,,,2 000 545,2000545,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111946,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2018,,,,,,,,,2 043 595,2043595,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111947,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2019,,,,,,,,,2 753 524,2753524,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111948,MALARIA_RDT_POS,COUNTRY,MLI,YEAR,2020,,,,,,,,,2 124 511,2124511,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111949,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2010,,,,,,,,,878 009,878009,,,,2022-02-10T07:52:03Z,2010,2010-01-01,2010-12-31
28111950,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2011,,,,,,,,,663 132,663132,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111951,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2012,,,,,,,,,967 133,967133,,,,2022-02-10T07:52:03Z,2012,2012-01-01,2012-12-31
28111952,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2013,,,,,,,,,2 507 281,2507281,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111953,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2014,,,,,,,,,6 397 679,6397679,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111954,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2015,,,,,,,,,7 487 064,7487064,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111955,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2016,,,,,,,,,9 016 176,9016176,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111956,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2017,,,,,,,,,9 192 319,9192319,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111957,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2018,,,,,,,,,9 561 037,9561037,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111958,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2019,,,,,,,,,11 126 910,11126910,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111959,MALARIA_RDT_POS,COUNTRY,MOZ,YEAR,2020,,,,,,,,,10 845 525,10845525,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111960,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2010,,,,,,,,,1 085,1085,,,,2022-02-10T07:52:03Z,2010,2010-01-01,2010-12-31
28111961,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2011,,,,,,,,,1 796,1796,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111962,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2012,,,,,,,,,1 633,1633,,,,2022-02-10T07:52:03Z,2012,2012-01-01,2012-12-31
28111963,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2013,,,,,,,,,630,630,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111964,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2014,,,,,,,,,15 835,15835,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111965,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2015,,,,,,,,,22 631,22631,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111966,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2016,,,,,,,,,29 156,29156,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111967,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2017,,,,,,,,,20 105,20105,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111968,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2018,,,,,,,,,30 609,30609,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111969,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2019,,,,,,,,,14 869,14869,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111970,MALARIA_RDT_POS,COUNTRY,MRT,YEAR,2020,,,,,,,,,12 425,12425,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111971,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2011,,,,,,,,,253 973,253973,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111972,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2012,,,,,,,,,1 281 846,1281846,,,,2022-02-10T07:52:03Z,2012,2012-01-01,2012-12-31
28111973,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2013,,,,,,,,,1 236 391,1236391,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111974,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2014,,,,,,,,,2 827 675,2827675,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111975,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2015,,,,,,,,,3 585 315,3585315,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111976,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2016,,,,,,,,,4 730 835,4730835,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111977,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2017,,,,,,,,,4 901 344,4901344,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111978,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2018,,,,,,,,,5 830 741,5830741,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111979,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2019,,,,,,,,,5 153 779,5153779,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111980,MALARIA_RDT_POS,COUNTRY,MWI,YEAR,2020,,,,,,,,,7 057 864,7057864,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111981,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2011,,,,,,,,,1 525,1525,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111982,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2013,,,,,,,,,4 775,4775,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111983,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2014,,,,,,,,,15 692,15692,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111984,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2015,,,,,,,,,12 050,12050,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111985,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2016,,,,,,,,,24 869,24869,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111986,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2017,,,,,,,,,66 141,66141,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111987,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2018,,,,,,,,,36 451,36451,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111988,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2019,,,,,,,,,3 428,3428,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28111989,MALARIA_RDT_POS,COUNTRY,NAM,YEAR,2020,,,,,,,,,13 636,13636,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28111990,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2010,,,,,,,,,593 489,593489,,,,2022-02-10T07:52:03Z,2010,2010-01-01,2010-12-31
28111991,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2011,,,,,,,,,770 056,770056,,,,2022-02-10T07:52:03Z,2011,2011-01-01,2011-12-31
28111992,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2012,,,,,,,,,1 209 331,1209331,,,,2022-02-10T07:52:03Z,2012,2012-01-01,2012-12-31
28111993,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2013,,,,,,,,,1 196 880,1196880,,,,2022-02-10T07:52:03Z,2013,2013-01-01,2013-12-31
28111994,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2014,,,,,,,,,2 010 489,2010489,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28111995,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2015,,,,,,,,,2 185 448,2185448,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28111996,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2016,,,,,,,,,2 137 595,2137595,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28111997,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2017,,,,,,,,,2 635 412,2635412,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28111998,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2018,,,,,,,,,2 924 793,2924793,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28111999,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2019,,,,,,,,,3 559 668,3559668,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28112000,MALARIA_RDT_POS,COUNTRY,NER,YEAR,2020,,,,,,,,,4 154 337,4154337,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28112001,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2010,,,,,,,,,27 674,27674,,,,2022-02-10T07:52:03Z,2010,2010-01-01,2010-12-31
28112002,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2014,,,,,,,,,7 338 668,7338668,,,,2022-02-10T07:52:03Z,2014,2014-01-01,2014-12-31
28112003,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2015,,,,,,,,,7 511 712,7511712,,,,2022-02-10T07:52:03Z,2015,2015-01-01,2015-12-31
28112004,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2016,,,,,,,,,12 979 919,12979919,,,,2022-02-10T07:52:03Z,2016,2016-01-01,2016-12-31
28112005,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2017,,,,,,,,,12 338 760,12338760,,,,2022-02-10T07:52:03Z,2017,2017-01-01,2017-12-31
28112006,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2018,,,,,,,,,13 524 751,13524751,,,,2022-02-10T07:52:03Z,2018,2018-01-01,2018-12-31
28112007,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2019,,,,,,,,,17 330 401,17330401,,,,2022-02-10T07:52:03Z,2019,2019-01-01,2019-12-31
28112008,MALARIA_RDT_POS,COUNTRY,NGA,YEAR,2020,,,,,,,,,16 013 077,16013077,,,,2022-02-10T07:52:03Z,2020,2020-01-01,2020-12-31
28112009,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2010,,,,,,,,,30 653,30653,,,,2022-02-10T07:52:04Z,2010,2010-01-01,2010-12-31
28112010,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2011,,,,,,,,,64 435,64435,,,,2022-02-10T07:52:04Z,2011,2011-01-01,2011-12-31
28112011,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2012,,,,,,,,,61 246,61246,,,,2022-02-10T07:52:04Z,2012,2012-01-01,2012-12-31
28112012,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2013,,,,,,,,,83 302,83302,,,,2022-02-10T07:52:04Z,2013,2013-01-01,2013-12-31
28112013,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2014,,,,,,,,,81 987,81987,,,,2022-02-10T07:52:04Z,2014,2014-01-01,2014-12-31
28112014,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2015,,,,,,,,,151 394,151394,,,,2022-02-10T07:52:04Z,2015,2015-01-01,2015-12-31
28112015,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2016,,,,,,,,,463 666,463666,,,,2022-02-10T07:52:04Z,2016,2016-01-01,2016-12-31
28112016,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2017,,,,,,,,,3 012 753,3012753,,,,2022-02-10T07:52:04Z,2017,2017-01-01,2017-12-31
28112017,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2018,,,,,,,,,2 574 090,2574090,,,,2022-02-10T07:52:04Z,2018,2018-01-01,2018-12-31
28112018,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2019,,,,,,,,,2 468 060,2468060,,,,2022-02-10T07:52:04Z,2019,2019-01-01,2019-12-31
28112019,MALARIA_RDT_POS,COUNTRY,RWA,YEAR,2020,,,,,,,,,1 549 912,1549912,,,,2022-02-10T07:52:04Z,2020,2020-01-01,2020-12-31
28112020,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2015,,,,,,,,,474 407,474407,,,,2022-02-10T07:52:04Z,2015,2015-01-01,2015-12-31
28112021,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2016,,,,,,,,,339 622,339622,,,,2022-02-10T07:52:04Z,2016,2016-01-01,2016-12-31
28112022,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2017,,,,,,,,,385 243,385243,,,,2022-02-10T07:52:04Z,2017,2017-01-01,2017-12-31
28112023,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2018,,,,,,,,,526 947,526947,,,,2022-02-10T07:52:04Z,2018,2018-01-01,2018-12-31
28112024,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2019,,,,,,,,,345 356,345356,,,,2022-02-10T07:52:04Z,2019,2019-01-01,2019-12-31
28112025,MALARIA_RDT_POS,COUNTRY,SEN,YEAR,2020,,,,,,,,,441 432,441432,,,,2022-02-10T07:52:04Z,2020,2020-01-01,2020-12-31
28112026,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2010,,,,,,,,,715 555,715555,,,,2022-02-10T07:52:04Z,2010,2010-01-01,2010-12-31
28112027,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2011,,,,,,,,,613 348,613348,,,,2022-02-10T07:52:04Z,2011,2011-01-01,2011-12-31
28112028,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2012,,,,,,,,,1 432 789,1432789,,,,2022-02-10T07:52:04Z,2012,2012-01-01,2012-12-31
28112029,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2013,,,,,,,,,1 625 881,1625881,,,,2022-02-10T07:52:04Z,2013,2013-01-01,2013-12-31
28112030,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2014,,,,,,,,,1 335 062,1335062,,,,2022-02-10T07:52:04Z,2014,2014-01-01,2014-12-31
28112031,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2015,,,,,,,,,1 445 556,1445556,,,,2022-02-10T07:52:04Z,2015,2015-01-01,2015-12-31
28112032,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2016,,,,,,,,,1 714 848,1714848,,,,2022-02-10T07:52:04Z,2016,2016-01-01,2016-12-31
28112033,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2017,,,,,,,,,1 645 519,1645519,,,,2022-02-10T07:52:04Z,2017,2017-01-01,2017-12-31
28112034,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2018,,,,,,,,,1 725 112,1725112,,,,2022-02-10T07:52:04Z,2018,2018-01-01,2018-12-31
28112035,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2019,,,,,,,,,2 372 450,2372450,,,,2022-02-10T07:52:04Z,2019,2019-01-01,2019-12-31
28112036,MALARIA_RDT_POS,COUNTRY,SLE,YEAR,2020,,,,,,,,,654 005,654005,,,,2022-02-10T07:52:04Z,2020,2020-01-01,2020-12-31
28112037,MALARIA_RDT_POS,COUNTRY,SSD,YEAR,2014,,,,,,,,,53 033,53033,,,,2022-02-10T07:52:04Z,2014,2014-01-01,2014-12-31
