"","iso","id_1","region"
"1","MAR",10315846,"Africa"
"2","MAR",10314277,"Africa"
"3","MAR",10316306,"Africa"
"4","DJI",10313203,"Africa"
"5","PRK",10313080,"Asia"
"6","BRA",10316009,"Latin America and the Caribbean"
"7","MAR",10314707,"Africa"
"8","MAR",10313809,"Africa"
"9","MAR",10313800,"Africa"
"10","MRT",10315545,"Africa"
"11","MRT",10315989,"Africa"
"12","MRT",10316188,"Africa"
"13","MRT",10313648,"Africa"
"14","MAR",10313579,"Africa"
"15","MAR",10314721,"Africa"
"16","MAR",10313397,"Africa"
"17","MAR",10312935,"Africa"
"18","MRT",10313587,"Africa"
"19","MRT",10315200,"Africa"
"20","MRT",10316103,"Africa"
"21","MAR",10313792,"Africa"
"22","MAR",10316366,"Africa"
"23","MRT",10312974,"Africa"
"24","MRT",10313942,"Africa"
"25","CPV",10313068,"Africa"
"26","CPV",10316095,"Africa"
"27","MAR",10314922,"Africa"
"28","CPV",10314990,"Africa"
"29","MAR",10315630,"Africa"
"30","MAR",10313934,"Africa"
"31","GNQ",10315169,"Africa"
"32","GNQ",10316118,"Africa"
"33","GNQ",10315162,"Africa"
"34","GNQ",10313108,"Africa"
"35","GNQ",10315598,"Africa"
"36","GNQ",10315502,"Africa"
"37","GNQ",10316356,"Africa"
"38","MRT",10315443,"Africa"
"39","MRT",10313341,"Africa"
"40","MRT",10316317,"Africa"
"41","IND",10315224,"Asia"
"42","KGZ",10314251,"Asia"
"43","MRT",10314325,"Africa"
"44","BRA",10316081,"Latin America and the Caribbean"
"45","BRA",10313542,"Latin America and the Caribbean"
"46","ARM",10314556,"Asia"
"47","SYR",10315362,"Asia"
"48","SYR",10314845,"Asia"
"49","ARM",10315685,"Asia"
"50","SYR",10314983,"Asia"
"51","SYR",10314272,"Asia"
"52","SYR",10314886,"Asia"
"53","SYR",10316257,"Asia"
"54","SYR",10315717,"Asia"
"55","SOM",10313264,"Africa"
"56","ARM",10313890,"Asia"
"57","ARM",10316404,"Asia"
"58","ARM",10313739,"Asia"
"59","SOM",10315513,"Africa"
"60","ARM",10313747,"Asia"
"61","KGZ",10313335,"Asia"
"62","KGZ",10315163,"Asia"
"63","ARM",10315038,"Asia"
"64","ARM",10316084,"Asia"
"65","ARM",10314165,"Asia"
"66","KGZ",10313316,"Asia"
"67","KGZ",10315983,"Asia"
"68","KGZ",10315527,"Asia"
"69","BRA",10314039,"Latin America and the Caribbean"
"70","BRA",10313738,"Latin America and the Caribbean"
"71","BRA",10315901,"Latin America and the Caribbean"
"72","BRA",10313993,"Latin America and the Caribbean"
"73","ARM",10313437,"Asia"
"74","ARM",10314237,"Asia"
"75","SYR",10315671,"Asia"
"76","SYR",10313532,"Asia"
"77","SYR",10315639,"Asia"
"78","BEN",10315599,"Africa"
"79","SYR",10316212,"Asia"
"80","BEN",10313908,"Africa"
"81","SYR",10316213,"Asia"
"82","SYR",10316273,"Asia"
"83","SYR",10313768,"Asia"
"84","TKM",10313623,"Asia"
"85","TKM",10315811,"Asia"
"86","TKM",10315913,"Asia"
"87","TKM",10314637,"Asia"
"88","TKM",10315271,"Asia"
"89","TKM",10315294,"Asia"
"90","OMN",10312972,"Asia"
"91","KGZ",10314328,"Asia"
"92","KGZ",10313201,"Asia"
"93","KGZ",10314485,"Asia"
"94","BRA",10313393,"Latin America and the Caribbean"
"95","BRA",10313001,"Latin America and the Caribbean"
"96","BRA",10316052,"Latin America and the Caribbean"
"97","BRA",10314795,"Latin America and the Caribbean"
"98","BRA",10313290,"Latin America and the Caribbean"
"99","OMN",10315771,"Asia"
"100","OMN",10313457,"Asia"
"101","BRA",10315760,"Latin America and the Caribbean"
"102","BRA",10314948,"Latin America and the Caribbean"
"103","BRA",10315222,"Latin America and the Caribbean"
"104","BRA",10316219,"Latin America and the Caribbean"
"105","BRA",10313787,"Latin America and the Caribbean"
"106","BRA",10315937,"Latin America and the Caribbean"
"107","BRA",10316156,"Latin America and the Caribbean"
"108","BRA",10315374,"Latin America and the Caribbean"
"109","BRA",10315514,"Latin America and the Caribbean"
"110","BRA",10315144,"Latin America and the Caribbean"
"111","BRA",10315622,"Latin America and the Caribbean"
"112","CMR",10315885,"Africa"
"113","CMR",10315127,"Africa"
"114","OMN",10315698,"Asia"
"115","OMN",10316243,"Asia"
"116","OMN",10312885,"Asia"
"117","OMN",10313194,"Asia"
"118","OMN",10314828,"Asia"
"119","OMN",10314809,"Asia"
"120","OMN",10314633,"Asia"
"121","OMN",10314971,"Asia"
"122","BEN",10315835,"Africa"
"123","BEN",10315483,"Africa"
"124","CMR",10314487,"Africa"
"125","CMR",10316034,"Africa"
"126","CMR",10316217,"Africa"
"127","CMR",10314668,"Africa"
"128","CMR",10313797,"Africa"
"129","CMR",10315446,"Africa"
"130","CMR",10316304,"Africa"
"131","CMR",10315130,"Africa"
"132","COD",10316392,"Africa"
"133","COD",10314703,"Africa"
"134","BEN",10312923,"Africa"
"135","COD",10015055,"Africa"
"136","COD",10015054,"Africa"
"137","COD",10015053,"Africa"
"138","COD",10314890,"Africa"
"139","COD",10015050,"Africa"
"140","COD",10015049,"Africa"
"141","COD",10015048,"Africa"
"142","COD",10015051,"Africa"
"143","COD",10015083,"Africa"
"144","BEN",10314689,"Africa"
"145","BEN",10315228,"Africa"
"146","BLZ",10313266,"Latin America and the Caribbean"
"147","COD",10015079,"Africa"
"148","COD",10015080,"Africa"
"149","COD",10015081,"Africa"
"150","COD",10015077,"Africa"
"151","COD",10015078,"Africa"
"152","BEN",10316078,"Africa"
"153","BEN",10314009,"Africa"
"154","BLZ",10313867,"Latin America and the Caribbean"
"155","COD",10015076,"Africa"
"156","COD",10015071,"Africa"
"157","COD",10015068,"Africa"
"158","COD",10015073,"Africa"
"159","BEN",10315943,"Africa"
"160","BEN",10316382,"Africa"
"161","COD",10313185,"Africa"
"162","COD",10015066,"Africa"
"163","COD",10015062,"Africa"
"164","COL",10315902,"Latin America and the Caribbean"
"165","COL",10315082,"Latin America and the Caribbean"
"166","COL",10312942,"Latin America and the Caribbean"
"167","COL",10314265,"Latin America and the Caribbean"
"168","BEN",10313578,"Africa"
"169","BLZ",10313991,"Latin America and the Caribbean"
"170","COL",10314693,"Latin America and the Caribbean"
"171","BLZ",10313586,"Latin America and the Caribbean"
"172","BLZ",10315173,"Latin America and the Caribbean"
"173","CHN",10314958,"Asia"
"174","CHN",10316050,"Asia"
"175","CHN",10313635,"Asia"
"176","CHN",10315116,"Asia"
"177","CHN",10001001,"Asia"
"178","CHN",10313666,"Asia"
"179","CHN",10316279,"Asia"
"180","CHN",10315028,"Asia"
"181","CHN",10314639,"Asia"
"182","CHN",10315518,"Asia"
"183","COL",10314036,"Latin America and the Caribbean"
"184","COL",10314008,"Latin America and the Caribbean"
"185","COL",10314898,"Latin America and the Caribbean"
"186","BLZ",10315383,"Latin America and the Caribbean"
"187","CHN",10314505,"Asia"
"188","CHN",10313565,"Asia"
"189","CHN",10315596,"Asia"
"190","CHN",10316298,"Asia"
"191","CHN",10314242,"Asia"
"192","CHN",10316274,"Asia"
"193","CHN",10315804,"Asia"
"194","CHN",10315312,"Asia"
"195","CHN",10316332,"Asia"
"196","CHN",10313238,"Asia"
"197","CHN",10314335,"Asia"
"198","CHN",10313225,"Asia"
"199","CHN",10313117,"Asia"
"200","CHN",10316173,"Asia"
"201","CHN",10315300,"Asia"
"202","CHN",10315711,"Asia"
"203","CHN",10314526,"Asia"
"204","CHN",10313914,"Asia"
"205","CHN",10313871,"Asia"
"206","CHN",10315910,"Asia"
"207","CHN",10313094,"Asia"
"208","CRI",10316240,"Latin America and the Caribbean"
"209","CRI",10315920,"Latin America and the Caribbean"
"210","CRI",10313498,"Latin America and the Caribbean"
"211","COL",10314136,"Latin America and the Caribbean"
"212","COL",10315718,"Latin America and the Caribbean"
"213","CRI",10316073,"Latin America and the Caribbean"
"214","CRI",10314879,"Latin America and the Caribbean"
"215","CRI",10313691,"Latin America and the Caribbean"
"216","DJI",10313677,"Africa"
"217","COL",10312999,"Latin America and the Caribbean"
"218","CRI",10314966,"Latin America and the Caribbean"
"219","DJI",10312953,"Africa"
"220","COL",10313428,"Latin America and the Caribbean"
"221","COL",10313564,"Latin America and the Caribbean"
"222","COL",10313353,"Latin America and the Caribbean"
"223","COL",10314732,"Latin America and the Caribbean"
"224","COL",10316171,"Latin America and the Caribbean"
"225","COL",10313915,"Latin America and the Caribbean"
"226","COL",10315635,"Latin America and the Caribbean"
"227","COL",10313704,"Latin America and the Caribbean"
"228","COL",10314606,"Latin America and the Caribbean"
"229","COL",10314310,"Latin America and the Caribbean"
"230","COL",10314428,"Latin America and the Caribbean"
"231","DJI",10315724,"Africa"
"232","DJI",10314957,"Africa"
"233","DZA",10314067,"Africa"
"234","DZA",10315049,"Africa"
"235","DZA",10314959,"Africa"
"236","COL",10316408,"Latin America and the Caribbean"
"237","DZA",10314420,"Africa"
"238","DZA",10315143,"Africa"
"239","DZA",10315255,"Africa"
"240","ZAF",10314096,"Africa"
"241","DZA",10313196,"Africa"
"242","DZA",10312879,"Africa"
"243","DZA",10314250,"Africa"
"244","DZA",10316311,"Africa"
"245","DZA",10314580,"Africa"
"246","DZA",10313247,"Africa"
"247","DZA",10313870,"Africa"
"248","DZA",10314474,"Africa"
"249","DZA",10316067,"Africa"
"250","DZA",10315726,"Africa"
"251","DZA",10315248,"Africa"
"252","DZA",10314577,"Africa"
"253","COL",10312924,"Latin America and the Caribbean"
"254","COL",10313002,"Latin America and the Caribbean"
"255","COL",10314286,"Latin America and the Caribbean"
"256","COL",10313855,"Latin America and the Caribbean"
"257","COL",10316026,"Latin America and the Caribbean"
"258","DZA",10314072,"Africa"
"259","DZA",10314031,"Africa"
"260","DZA",10313145,"Africa"
"261","DZA",10315226,"Africa"
"262","COL",10313254,"Latin America and the Caribbean"
"263","DZA",10314202,"Africa"
"264","DZA",10314623,"Africa"
"265","COL",10314925,"Latin America and the Caribbean"
"266","DZA",10315016,"Africa"
"267","GTM",10314711,"Latin America and the Caribbean"
"268","GTM",10313175,"Latin America and the Caribbean"
"269","ZAF",10314893,"Africa"
"270","ZAF",10313486,"Africa"
"271","ZAF",10315266,"Africa"
"272","ZAF",10315889,"Africa"
"273","ZAF",10313378,"Africa"
"274","ZAF",10312888,"Africa"
"275","UMI",10313485,NA
"276","DZA",10313239,"Africa"
"277","GTM",10314264,"Latin America and the Caribbean"
"278","GTM",10314450,"Latin America and the Caribbean"
"279","GTM",10314232,"Latin America and the Caribbean"
"280","DZA",10315392,"Africa"
"281","DZA",10315522,"Africa"
"282","DZA",10312865,"Africa"
"283","DZA",10313491,"Africa"
"284","GTM",10315554,"Latin America and the Caribbean"
"285","GTM",10316163,"Latin America and the Caribbean"
"286","GTM",10313141,"Latin America and the Caribbean"
"287","GTM",10313347,"Latin America and the Caribbean"
"288","GTM",10313863,"Latin America and the Caribbean"
"289","GTM",10313180,"Latin America and the Caribbean"
"290","DZA",10313507,"Africa"
"291","DZA",10314351,"Africa"
"292","GTM",10314927,"Latin America and the Caribbean"
"293","HND",10314622,"Latin America and the Caribbean"
"294","HND",10314994,"Latin America and the Caribbean"
"295","DZA",10315734,"Africa"
"296","DZA",10316275,"Africa"
"297","DZA",10314370,"Africa"
"298","DZA",10314421,"Africa"
"299","DZA",10316324,"Africa"
"300","DZA",10313064,"Africa"
"301","DZA",10314574,"Africa"
"302","DZA",10316162,"Africa"
"303","DZA",10315678,"Africa"
"304","DZA",10313671,"Africa"
"305","DZA",10316185,"Africa"
"306","HND",10316119,"Latin America and the Caribbean"
"307","HND",10313793,"Latin America and the Caribbean"
"308","HND",10314084,"Latin America and the Caribbean"
"309","HND",10314565,"Latin America and the Caribbean"
"310","HND",10314497,"Latin America and the Caribbean"
"311","PAN",10316216,"Latin America and the Caribbean"
"312","DZA",10313629,"Africa"
"313","DZA",10316204,"Africa"
"314","DZA",10313405,"Africa"
"315","DZA",10315600,"Africa"
"316","DZA",10312909,"Africa"
"317","ERI",10313697,"Africa"
"318","ERI",10315807,"Africa"
"319","ERI",10315474,"Africa"
"320","ERI",10316250,"Africa"
"321","ERI",10314142,"Africa"
"322","ERI",10313148,"Africa"
"323","GAB",10315694,"Africa"
"324","GAB",10315674,"Africa"
"325","HTI",10312990,"Latin America and the Caribbean"
"326","HTI",10315267,"Latin America and the Caribbean"
"327","HTI",10313733,"Latin America and the Caribbean"
"328","HTI",10314346,"Latin America and the Caribbean"
"329","HTI",10312933,"Latin America and the Caribbean"
"330","HTI",10314449,"Latin America and the Caribbean"
"331","HTI",10315812,"Latin America and the Caribbean"
"332","IRN",10314384,"Asia"
"333","IRN",10316149,"Asia"
"334","GAB",10313036,"Africa"
"335","GAB",10315314,"Africa"
"336","GAB",10316420,"Africa"
"337","GAB",10315257,"Africa"
"338","GUF",10316041,"Latin America and the Caribbean"
"339","GAB",10315465,"Africa"
"340","GUF",10314281,"Latin America and the Caribbean"
"341","LKA",10822978,"Asia"
"342","LKA",10822979,"Asia"
"343","LKA",10822980,"Asia"
"344","LKA",10822981,"Asia"
"345","LKA",10822982,"Asia"
"346","LKA",10822983,"Asia"
"347","LKA",10822984,"Asia"
"348","LKA",10822985,"Asia"
"349","GAB",10316418,"Africa"
"350","GAB",10313998,"Africa"
"351","LKA",10822986,"Asia"
"352","MWI",10823024,"Africa"
"353","MWI",10823025,"Africa"
"354","MWI",10823026,"Africa"
"355","PRK",10313605,"Asia"
"356","PRK",10315087,"Asia"
"357","PRK",10315959,"Asia"
"358","PRK",10313409,"Asia"
"359","PRK",10313720,"Asia"
"360","PRK",10315593,"Asia"
"361","PRK",10313182,"Asia"
"362","PRK",10314742,"Asia"
"363","SOM",10313728,"Africa"
"364","SOM",10313752,"Africa"
"365","IRN",10315420,"Asia"
"366","IRN",10313375,"Asia"
"367","IRN",10314819,"Asia"
"368","IRN",661577775,"Asia"
"369","PRK",10313751,"Asia"
"370","PRK",10315820,"Asia"
"371","SOM",10313687,"Africa"
"372","IRN",10314834,"Asia"
"373","IRN",10316351,"Asia"
"374","IRN",10314883,"Asia"
"375","IRN",10314709,"Asia"
"376","SOM",10316292,"Africa"
"377","SOM",10313129,"Africa"
"378","SOM",10314518,"Africa"
"379","SOM",10314826,"Africa"
"380","SOM",10313769,"Africa"
"381","SOM",10315933,"Africa"
"382","IRN",10313165,"Asia"
"383","IRN",10316361,"Asia"
"384","IRN",10314683,"Asia"
"385","IRN",10315327,"Asia"
"386","IRN",10314529,"Asia"
"387","IRN",10314163,"Asia"
"388","IRN",10313970,"Asia"
"389","IRN",10313656,"Asia"
"390","IRN",10314902,"Asia"
"391","SOM",10315559,"Africa"
"392","SOM",10313471,"Africa"
"393","SOM",10314367,"Africa"
"394","IRN",10313343,"Asia"
"395","IRN",10314667,"Asia"
"396","IRN",10314724,"Asia"
"397","IRN",10315035,"Asia"
"398","IRN",10316045,"Asia"
"399","IRN",10316191,"Asia"
"400","IRN",10313831,"Asia"
"401","IRN",10316136,"Asia"
"402","SOM",10313250,"Africa"
"403","SOM",10316359,"Africa"
"404","SOM",10315054,"Africa"
"405","SDN",10313631,"Africa"
"406","SDN",10314274,"Africa"
"407","SDN",10315109,"Africa"
"408","SDN",10315790,"Africa"
"409","SDN",10314306,"Africa"
"410","GUY",10315646,"Latin America and the Caribbean"
"411","GUY",10314921,"Latin America and the Caribbean"
"412","IRN",10314706,"Asia"
"413","IRN",10315126,"Asia"
"414","IRN",10314055,"Asia"
"415","KEN",10314353,"Africa"
"416","KEN",10315810,"Africa"
"417","KEN",10313021,"Africa"
"418","SOM",10313506,"Africa"
"419","SSD",10313613,"Africa"
"420","SSD",10314466,"Africa"
"421","SSD",10313964,"Africa"
"422","SSD",10315940,"Africa"
"423","PRY",10313864,"Latin America and the Caribbean"
"424","PRY",10314723,"Latin America and the Caribbean"
"425","PRY",10312874,"Latin America and the Caribbean"
"426","PRY",10312988,"Latin America and the Caribbean"
"427","PRY",10316024,"Latin America and the Caribbean"
"428","PRY",10314078,"Latin America and the Caribbean"
"429","PRY",10315727,"Latin America and the Caribbean"
"430","PRY",10316423,"Latin America and the Caribbean"
"431","SUR",10314913,"Latin America and the Caribbean"
"432","SUR",10313032,"Latin America and the Caribbean"
"433","SUR",10314562,"Latin America and the Caribbean"
"434","SUR",10313924,"Latin America and the Caribbean"
"435","SUR",10315766,"Latin America and the Caribbean"
"436","SUR",10316030,"Latin America and the Caribbean"
"437","KEN",10313305,"Africa"
"438","KEN",10315938,"Africa"
"439","KEN",10312987,"Africa"
"440","KEN",10312858,"Africa"
"441","SSD",10316161,"Africa"
"442","SSD",10313519,"Africa"
"443","SSD",10315322,"Africa"
"444","AGO",10316377,"Africa"
"445","LBR",10316142,"Africa"
"446","KEN",10313684,"Africa"
"447","KEN",10313306,"Africa"
"448","SSD",10316236,"Africa"
"449","SSD",10313478,"Africa"
"450","SSD",10315607,"Africa"
"451","TGO",10314456,"Africa"
"452","TGO",10314427,"Africa"
"453","TGO",10313237,"Africa"
"454","TGO",10315550,"Africa"
"455","TGO",10314344,"Africa"
"456","UZB",10314366,"Asia"
"457","AGO",10314167,"Africa"
"458","AGO",10313102,"Africa"
"459","AZE",10315649,"Asia"
"460","AZE",10313815,"Asia"
"461","AZE",10312957,"Asia"
"462","AZE",10313540,"Asia"
"463","AZE",10314257,"Asia"
"464","AZE",10315884,"Asia"
"465","AZE",10315128,"Asia"
"466","UZB",10313059,"Asia"
"467","UZB",10314308,"Asia"
"468","UZB",10314013,"Asia"
"469","UZB",10314357,"Asia"
"470","UZB",10315775,"Asia"
"471","UZB",10312898,"Asia"
"472","UZB",10313842,"Asia"
"473","UZB",10312931,"Asia"
"474","UZB",10315915,"Asia"
"475","BFA",10313590,"Africa"
"476","BFA",10313557,"Africa"
"477","BFA",10313567,"Africa"
"478","BFA",10313558,"Africa"
"479","BFA",10312946,"Africa"
"480","BFA",10315008,"Africa"
"481","BFA",10313743,"Africa"
"482","BFA",10315770,"Africa"
"483","BFA",10313839,"Africa"
"484","BFA",10313584,"Africa"
"485","BFA",10313146,"Africa"
"486","BFA",10312978,"Africa"
"487","BWA",10314970,"Africa"
"488","UZB",10315350,"Asia"
"489","UZB",10313686,"Asia"
"490","UZB",10315289,"Asia"
"491","BWA",10316008,"Africa"
"492","KEN",10314095,"Africa"
"493","UZB",10313591,"Asia"
"494","SDN",10313715,"Africa"
"495","SDN",10313773,"Africa"
"496","SDN",10316135,"Africa"
"497","SDN",10314619,"Africa"
"498","SDN",10315606,"Africa"
"499","SDN",10316326,"Africa"
"500","BWA",10313299,"Africa"
"501","BWA",10315496,"Africa"
"502","BWA",10315081,"Africa"
"503","BWA",10314131,"Africa"
"504","BWA",10313082,"Africa"
"505","BWA",10316208,"Africa"
"506","BWA",10313749,"Africa"
"507","KEN",10313221,"Africa"
"508","SDN",10315942,"Africa"
"509","SDN",10312861,"Africa"
"510","SDN",10314488,"Africa"
"511","SDN",10314122,"Africa"
"512","SDN",10312915,"Africa"
"513","BWA",10316394,"Africa"
"514","BWA",10315541,"Africa"
"515","BWA",10314588,"Africa"
"516","BWA",10313322,"Africa"
"517","SDN",10313160,"Africa"
"518","SDN",10313109,"Africa"
"519","GUY",10315415,"Latin America and the Caribbean"
"520","GUY",10313387,"Latin America and the Caribbean"
"521","GUY",10315176,"Latin America and the Caribbean"
"522","GUY",10313781,"Latin America and the Caribbean"
"523","KEN",10314583,"Africa"
"524","GUY",10314592,"Latin America and the Caribbean"
"525","GUY",10313349,"Latin America and the Caribbean"
"526","GUY",10312925,"Latin America and the Caribbean"
"527","GUY",10314140,"Latin America and the Caribbean"
"528","PRY",10313310,"Latin America and the Caribbean"
"529","PRY",10312977,"Latin America and the Caribbean"
"530","PRY",10313899,"Latin America and the Caribbean"
"531","PRY",10315264,"Latin America and the Caribbean"
"532","PRY",10315719,"Latin America and the Caribbean"
"533","PRY",10313667,"Latin America and the Caribbean"
"534","PRY",10313911,"Latin America and the Caribbean"
"535","PRY",10313841,"Latin America and the Caribbean"
"536","PRY",10315339,"Latin America and the Caribbean"
"537","PRY",10315814,"Latin America and the Caribbean"
"538","SUR",10314628,"Latin America and the Caribbean"
"539","SUR",10314792,"Latin America and the Caribbean"
"540","SUR",10314442,"Latin America and the Caribbean"
"541","MYT",10313142,"Africa"
"542","MYT",10313361,"Africa"
"543","MYT",10313226,"Africa"
"544","MYT",10313183,"Africa"
"545","KEN",10313251,"Africa"
"546","SUR",10315302,"Latin America and the Caribbean"
"547","AGO",10315785,"Africa"
"548","AGO",10312941,"Africa"
"549","AGO",10312934,"Africa"
"550","AGO",10313678,"Africa"
"551","AGO",10314219,"Africa"
"552","AGO",10315857,"Africa"
"553","AGO",10314162,"Africa"
"554","AGO",10313862,"Africa"
"555","AGO",10314789,"Africa"
"556","AGO",10314049,"Africa"
"557","AGO",10313200,"Africa"
"558","AGO",10315276,"Africa"
"559","AGO",10314519,"Africa"
"560","AGO",10313324,"Africa"
"561","AGO",10313695,"Africa"
"562","AZE",10315968,"Asia"
"563","AZE",10315235,"Asia"
"564","AZE",10314226,"Asia"
"565","BFA",10315529,"Africa"
"566","BWA",10313611,"Africa"
"567","BWA",10314446,"Africa"
"568","BWA",10316384,"Africa"
"569","CPV",10316015,"Africa"
"570","KEN",10313601,"Africa"
"571","KEN",10314661,"Africa"
"572","KEN",10314989,"Africa"
"573","KEN",10316065,"Africa"
"574","KEN",10314769,"Africa"
"575","KEN",10314908,"Africa"
"576","CIV",10316181,"Africa"
"577","CIV",10313698,"Africa"
"578","CIV",10314932,"Africa"
"579","CIV",10314504,"Africa"
"580","CPV",10316070,"Africa"
"581","CIV",10314814,"Africa"
"582","CIV",10315209,"Africa"
"583","CIV",10315887,"Africa"
"584","CIV",10314302,"Africa"
"585","CIV",10316005,"Africa"
"586","CIV",10315042,"Africa"
"587","CIV",10315472,"Africa"
"588","CIV",10314018,"Africa"
"589","CIV",10314379,"Africa"
"590","CIV",10316245,"Africa"
"591","CPV",10315453,"Africa"
"592","MYT",10315609,"Africa"
"593","KEN",10313301,"Africa"
"594","KEN",10314603,"Africa"
"595","CPV",10315552,"Africa"
"596","CPV",10314208,"Africa"
"597","CPV",10314445,"Africa"
"598","CPV",10314907,"Africa"
"599","MYT",10315406,"Africa"
"600","KEN",10313249,"Africa"
"601","CPV",10313495,"Africa"
"602","CPV",10314841,"Africa"
"603","CPV",10315750,"Africa"
"604","CPV",10314301,"Africa"
"605","KEN",10315436,"Africa"
"606","CPV",10314570,"Africa"
"607","CPV",10313391,"Africa"
"608","CPV",10313820,"Africa"
"609","MYT",10313083,"Africa"
"610","CPV",10314311,"Africa"
"611","CPV",10314069,"Africa"
"612","CPV",10314853,"Africa"
"613","CPV",10315216,"Africa"
"614","CPV",10315743,"Africa"
"615","LBR",10315528,"Africa"
"616","MYT",10313616,"Africa"
"617","MYT",10313352,"Africa"
"618","MYT",10316187,"Africa"
"619","MYT",10312871,"Africa"
"620","KEN",10315062,"Africa"
"621","KEN",10313952,"Africa"
"622","LBR",10316179,"Africa"
"623","LBR",10313289,"Africa"
"624","LBR",10315879,"Africa"
"625","KEN",10316335,"Africa"
"626","LBR",10315875,"Africa"
"627","MYT",10315950,"Africa"
"628","MYT",10314070,"Africa"
"629","KEN",10315849,"Africa"
"630","KEN",10313976,"Africa"
"631","LBR",10314832,"Africa"
"632","LBR",10313929,"Africa"
"633","SEN",10313529,"Africa"
"634","SEN",10313505,"Africa"
"635","SEN",10313559,"Africa"
"636","KEN",10314936,"Africa"
"637","KEN",10314006,"Africa"
"638","KEN",10313156,"Africa"
"639","LBR",10316272,"Africa"
"640","LBR",10313657,"Africa"
"641","LBR",10315551,"Africa"
"642","KEN",10313489,"Africa"
"643","KEN",10315098,"Africa"
"644","KEN",10316234,"Africa"
"645","LBR",10315295,"Africa"
"646","LBR",10312936,"Africa"
"647","CAF",10315067,"Africa"
"648","CAF",10314955,"Africa"
"649","LBR",10314040,"Africa"
"650","MYT",10314434,"Africa"
"651","MYT",10315205,"Africa"
"652","SEN",10315544,"Africa"
"653","SEN",10313645,"Africa"
"654","SEN",10315906,"Africa"
"655","SEN",10313606,"Africa"
"656","SEN",10313360,"Africa"
"657","SEN",10315457,"Africa"
"658","SEN",10315633,"Africa"
"659","SEN",10312947,"Africa"
"660","SEN",10315809,"Africa"
"661","SEN",10313138,"Africa"
"662","SEN",10313263,"Africa"
"663","STP",10315290,"Africa"
"664","STP",10313980,"Africa"
"665","CAF",10313244,"Africa"
"666","CAF",10315680,"Africa"
"667","KEN",10316229,"Africa"
"668","KEN",10313999,"Africa"
"669","KEN",10315923,"Africa"
"670","KEN",10313654,"Africa"
"671","KEN",10315840,"Africa"
"672","KEN",10316172,"Africa"
"673","KEN",10315647,"Africa"
"674","SWZ",10313344,"Africa"
"675","SWZ",10314780,"Africa"
"676","CAF",10314686,"Africa"
"677","CAF",10313359,"Africa"
"678","CAF",10312914,"Africa"
"679","CAF",10313418,"Africa"
"680","COG",10313241,"Africa"
"681","SWZ",10314882,"Africa"
"682","TCD",10314751,"Africa"
"683","SWZ",10313025,"Africa"
"684","TCD",10314005,"Africa"
"685","TCD",10313990,"Africa"
"686","TCD",10313659,"Africa"
"687","TCD",10316411,"Africa"
"688","TCD",10313938,"Africa"
"689","KEN",10313285,"Africa"
"690","KEN",10315697,"Africa"
"691","KEN",10315955,"Africa"
"692","TCD",10314630,"Africa"
"693","TCD",10314168,"Africa"
"694","TCD",10315539,"Africa"
"695","TCD",10316049,"Africa"
"696","COG",10312917,"Africa"
"697","COG",10312940,"Africa"
"698","COG",10316044,"Africa"
"699","COG",10313651,"Africa"
"700","COG",10312955,"Africa"
"701","COG",10316373,"Africa"
"702","COG",10315824,"Africa"
"703","TCD",10315083,"Africa"
"704","COG",10315693,"Africa"
"705","KHM",10315311,"Asia"
"706","KHM",10315776,"Asia"
"707","KHM",10313674,"Asia"
"708","KHM",10315291,"Asia"
"709","KHM",10313029,"Asia"
"710","KHM",10313886,"Asia"
"711","KHM",10315501,"Asia"
"712","KHM",10314157,"Asia"
"713","KHM",10312912,"Asia"
"714","KHM",10314223,"Asia"
"715","TCD",10313992,"Africa"
"716","TCD",10315696,"Africa"
"717","TCD",10313256,"Africa"
"718","TCD",10316032,"Africa"
"719","TCD",10315371,"Africa"
"720","TCD",10316362,"Africa"
"721","TCD",10314996,"Africa"
"722","TCD",10314664,"Africa"
"723","TCD",10313679,"Africa"
"724","TCD",10313284,"Africa"
"725","TJK",10315318,"Asia"
"726","TJK",10315547,"Asia"
"727","TJK",10314135,"Asia"
"728","TJK",10316064,"Asia"
"729","TJK",10314100,"Asia"
"730","TUR",10313571,"Asia"
"731","KHM",10313869,"Asia"
"732","KHM",10316164,"Asia"
"733","KHM",10316140,"Asia"
"734","KHM",10313456,"Asia"
"735","KHM",10314363,"Asia"
"736","KHM",10312894,"Asia"
"737","TUR",10314360,"Asia"
"738","TUR",10313745,"Asia"
"739","TUR",10316424,"Asia"
"740","KHM",10314365,"Asia"
"741","KHM",10314928,"Asia"
"742","KHM",10315784,"Asia"
"743","KHM",10315710,"Asia"
"744","KHM",10313517,"Asia"
"745","TUR",10316387,"Asia"
"746","COG",10314451,"Africa"
"747","COG",10315656,"Africa"
"748","COG",10312872,"Africa"
"749","ETH",10314864,"Africa"
"750","TUR",10315856,"Asia"
"751","TUR",10315740,"Asia"
"752","TUR",10312996,"Asia"
"753","ETH",10315220,"Africa"
"754","ETH",10313856,"Africa"
"755","ETH",10314847,"Africa"
"756","KHM",10315138,"Asia"
"757","KHM",10313329,"Asia"
"758","KHM",10314833,"Asia"
"759","KHM",10313951,"Asia"
"760","LAO",10314977,"Asia"
"761","LAO",10314127,"Asia"
"762","LAO",10314738,"Asia"
